instituicao,edicao,candidatura_id,cenario_teste,membro_id,relacao,idade,ocupacao,categoria_documental,tipo_documento,regra_aplicabilidade,obrigatoriedade,arquivo_id,status_documento,competencia,valor_declarado,valor_extraido,confianca_extracao,pendencia_esperada,revisao_humana_esperada,nivel_confirmacao_fonte
inteli,graduacao_2026,INT-SYN-0053,valor_divergente,INT-SYN-0053-M2,responsavel,59,desempregado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000525,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0053,valor_divergente,INT-SYN-0053-M2,responsavel,59,desempregado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000526,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0053,valor_divergente,INT-SYN-0053-M2,responsavel,59,desempregado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000527,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0053,valor_divergente,INT-SYN-0053-M2,responsavel,59,desempregado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000528,divergente,2025-07|2025-08|2025-09,4511.00,5161.00,0.93,comparar_declaracao_e_documento,sim,confirmado
inteli,graduacao_2026,INT-SYN-0053,valor_divergente,INT-SYN-0053-M2,responsavel,59,desempregado,renda,rescisao_fgts_ou_declaracao_inatividade,renda_desempregado,condicional,INT-DOC-000529,ok,2025-07|2025-08|2025-09,4511.00,4511.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0053,valor_divergente,INT-SYN-0053-M2,responsavel,59,desempregado,patrimonio,crlv_ou_renavam,grupo_possui_veiculo,condicional,INT-DOC-000530,ok,media_2025-07_a_2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M1,candidato,23,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000531,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M2,responsavel,60,autonomo,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000532,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M2,responsavel,60,autonomo,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000533,desatualizado,2025-09,nao_se_aplica,nao_se_aplica,0.95,solicitar_documento_atualizado,sim,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M2,responsavel,60,autonomo,moradia,comprovante_aluguel_ultimo_mes,moradia_alugada,condicional,INT-DOC-000534,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M2,responsavel,60,autonomo,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000535,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M2,responsavel,60,autonomo,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000536,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M2,responsavel,60,autonomo,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000537,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M2,responsavel,60,autonomo,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000538,ok,2025-07|2025-08|2025-09,4648.00,4648.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M2,responsavel,60,autonomo,renda,dasn_simei_ou_decore,renda_autonomo,condicional,INT-DOC-000539,ok,2025-07|2025-08|2025-09,4648.00,4648.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0054,documento_desatualizado,INT-SYN-0054-M2,responsavel,60,autonomo,renda,comprovante_ou_declaracao_pensao,recebe_pensao,condicional,INT-DOC-000540,ok,media_2025-07_a_2025-09,420.00,420.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M1,candidato,24,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000541,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M2,responsavel,61,assalariado,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000542,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M2,responsavel,61,assalariado,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000543,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M2,responsavel,61,assalariado,moradia,comprovante_financiamento_ultimo_mes,moradia_financiada,condicional,INT-DOC-000544,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M2,responsavel,61,assalariado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000545,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M2,responsavel,61,assalariado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000546,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M2,responsavel,61,assalariado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000547,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M2,responsavel,61,assalariado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000548,ok,2025-07|2025-08|2025-09,4785.00,4785.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M2,responsavel,61,assalariado,renda,holerites_3_meses,renda_assalariado,condicional,INT-DOC-000549,ok,2025-07|2025-08|2025-09,4785.00,4785.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0055,dossie_completo,INT-SYN-0055-M2,responsavel,61,assalariado,gastos,comprovantes_saude,gasto_de_saude_declarado,condicional,INT-DOC-000550,ok,media_2025-07_a_2025-09,560.00,560.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M1,candidato,17,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000551,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M2,responsavel,34,trabalhador_informal,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000552,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M2,responsavel,34,trabalhador_informal,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000553,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M2,responsavel,34,trabalhador_informal,moradia,declaracao_cessao_imovel,moradia_cedida,condicional,INT-DOC-000554,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M2,responsavel,34,trabalhador_informal,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000555,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M2,responsavel,34,trabalhador_informal,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000556,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M2,responsavel,34,trabalhador_informal,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000557,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M2,responsavel,34,trabalhador_informal,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000558,ok,2025-07|2025-08|2025-09,4922.00,4922.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M2,responsavel,34,trabalhador_informal,renda,declaracao_trabalho_informal,renda_trabalhador_informal,condicional,ausente,faltante,2025-07|2025-08|2025-09,4922.00,nao_extraido,0.00,solicitar_documento_faltante,sim,confirmado
inteli,graduacao_2026,INT-SYN-0056,documento_faltante,INT-SYN-0056-M2,responsavel,34,trabalhador_informal,gastos,comprovantes_educacao,gasto_de_educacao_declarado,condicional,INT-DOC-000560,ok,media_2025-07_a_2025-09,250.00,250.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M1,candidato,18,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000561,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M2,responsavel,35,mei,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000562,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M2,responsavel,35,mei,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000563,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M2,responsavel,35,mei,moradia,irpf_ou_iptu,moradia_propria,condicional,INT-DOC-000564,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M2,responsavel,35,mei,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000565,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M2,responsavel,35,mei,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000566,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M2,responsavel,35,mei,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000567,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M2,responsavel,35,mei,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000568,ilegivel,2025-07|2025-08|2025-09,5059.00,nao_extraido,0.28,solicitar_arquivo_legivel,sim,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M2,responsavel,35,mei,renda,comprovante_mei_e_dasn_simei,renda_mei,condicional,INT-DOC-000569,ok,2025-07|2025-08|2025-09,5059.00,5059.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0057,arquivo_ilegivel,INT-SYN-0057-M2,responsavel,35,mei,patrimonio,crlv_ou_renavam,grupo_possui_veiculo,condicional,INT-DOC-000570,ok,media_2025-07_a_2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M1,candidato,19,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000571,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M2,responsavel,36,aposentado,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000572,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M2,responsavel,36,aposentado,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000573,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M2,responsavel,36,aposentado,moradia,comprovante_aluguel_ultimo_mes,moradia_alugada,condicional,INT-DOC-000574,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M2,responsavel,36,aposentado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000575,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M2,responsavel,36,aposentado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000576,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M2,responsavel,36,aposentado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000577,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M2,responsavel,36,aposentado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000578,periodo_incompleto,2025-07|2025-08|2025-09,5196.00,5196.00,0.89,solicitar_competencias_ausentes,sim,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M2,responsavel,36,aposentado,renda,extrato_beneficio_3_meses,renda_aposentado,condicional,INT-DOC-000579,ok,2025-07|2025-08|2025-09,5196.00,5196.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0058,periodo_incompleto,INT-SYN-0058-M2,responsavel,36,aposentado,renda,comprovante_ou_declaracao_pensao,recebe_pensao,condicional,INT-DOC-000580,ok,media_2025-07_a_2025-09,420.00,420.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M1,candidato,20,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000581,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M2,responsavel,37,desempregado,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000582,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M2,responsavel,37,desempregado,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000583,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M2,responsavel,37,desempregado,moradia,comprovante_financiamento_ultimo_mes,moradia_financiada,condicional,INT-DOC-000584,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M2,responsavel,37,desempregado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000585,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M2,responsavel,37,desempregado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000586,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M2,responsavel,37,desempregado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000587,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M2,responsavel,37,desempregado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000588,divergente,2025-07|2025-08|2025-09,5333.00,5983.00,0.93,comparar_declaracao_e_documento,sim,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M2,responsavel,37,desempregado,renda,rescisao_fgts_ou_declaracao_inatividade,renda_desempregado,condicional,INT-DOC-000589,ok,2025-07|2025-08|2025-09,5333.00,5333.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0059,valor_divergente,INT-SYN-0059-M2,responsavel,37,desempregado,gastos,comprovantes_saude,gasto_de_saude_declarado,condicional,INT-DOC-000590,ok,media_2025-07_a_2025-09,560.00,560.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M1,candidato,21,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000591,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M2,responsavel,38,autonomo,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000592,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M2,responsavel,38,autonomo,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000593,desatualizado,2025-09,nao_se_aplica,nao_se_aplica,0.95,solicitar_documento_atualizado,sim,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M2,responsavel,38,autonomo,moradia,declaracao_cessao_imovel,moradia_cedida,condicional,INT-DOC-000594,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M2,responsavel,38,autonomo,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000595,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M2,responsavel,38,autonomo,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000596,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M2,responsavel,38,autonomo,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000597,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M2,responsavel,38,autonomo,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000598,ok,2025-07|2025-08|2025-09,5470.00,5470.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M2,responsavel,38,autonomo,renda,dasn_simei_ou_decore,renda_autonomo,condicional,INT-DOC-000599,ok,2025-07|2025-08|2025-09,5470.00,5470.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0060,documento_desatualizado,INT-SYN-0060-M2,responsavel,38,autonomo,gastos,comprovantes_educacao,gasto_de_educacao_declarado,condicional,INT-DOC-000600,ok,media_2025-07_a_2025-09,250.00,250.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M1,candidato,22,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000601,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M2,responsavel,39,assalariado,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000602,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M2,responsavel,39,assalariado,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000603,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M2,responsavel,39,assalariado,moradia,irpf_ou_iptu,moradia_propria,condicional,INT-DOC-000604,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M2,responsavel,39,assalariado,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000605,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M2,responsavel,39,assalariado,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000606,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M2,responsavel,39,assalariado,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000607,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M2,responsavel,39,assalariado,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000608,ok,2025-07|2025-08|2025-09,5607.00,5607.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M2,responsavel,39,assalariado,renda,holerites_3_meses,renda_assalariado,condicional,INT-DOC-000609,ok,2025-07|2025-08|2025-09,5607.00,5607.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0061,dossie_completo,INT-SYN-0061-M2,responsavel,39,assalariado,patrimonio,crlv_ou_renavam,grupo_possui_veiculo,condicional,INT-DOC-000610,ok,media_2025-07_a_2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M1,candidato,23,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000611,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M2,responsavel,40,trabalhador_informal,identificacao,rg_cpf_adulto,todo_adulto,obrigatorio,INT-DOC-000612,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M2,responsavel,40,trabalhador_informal,residencia,comprovante_residencia_ultimo_mes,todo_grupo_familiar,obrigatorio,INT-DOC-000613,ok,2025-09,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M2,responsavel,40,trabalhador_informal,moradia,comprovante_aluguel_ultimo_mes,moradia_alugada,condicional,INT-DOC-000614,ok,2025-09,1200.00,1200.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M2,responsavel,40,trabalhador_informal,trabalho,ctps,todo_adulto,obrigatorio,INT-DOC-000615,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M2,responsavel,40,trabalhador_informal,trabalho,cnis_completo,todo_adulto,obrigatorio,INT-DOC-000616,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M2,responsavel,40,trabalhador_informal,tributario,irpf_com_recibo_ou_nada_consta,todo_adulto,obrigatorio,INT-DOC-000617,ok,exercicio_2025_ano_base_2024,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M2,responsavel,40,trabalhador_informal,financeiro,extratos_todas_contas,todo_adulto,obrigatorio,INT-DOC-000618,ok,2025-07|2025-08|2025-09,1544.00,1544.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M2,responsavel,40,trabalhador_informal,renda,declaracao_trabalho_informal,renda_trabalhador_informal,condicional,ausente,faltante,2025-07|2025-08|2025-09,1544.00,nao_extraido,0.00,solicitar_documento_faltante,sim,confirmado
inteli,graduacao_2026,INT-SYN-0062,documento_faltante,INT-SYN-0062-M2,responsavel,40,trabalhador_informal,renda,comprovante_ou_declaracao_pensao,recebe_pensao,condicional,INT-DOC-000620,ok,media_2025-07_a_2025-09,420.00,420.00,0.97,nenhuma,nao,confirmado
inteli,graduacao_2026,INT-SYN-0063,arquivo_ilegivel,INT-SYN-0063-M1,candidato,24,sem_renda,identificacao,rg_ou_cnh_candidato,todo_candidato,obrigatorio,INT-DOC-000621,ok,atual,nao_se_aplica,nao_se_aplica,0.97,nenhuma,nao,confirmado
